CustomerID,FirstName,LastName,DateOfBirth,AddressID,CustomerTypeID,FullName,Age,Age_Group
10543,Faustina,Irwin,1979-06-10 00:00:00.000000,966,1,Faustina Irwin,46,Adult
10721,Kit,Bowman,2000-02-13 00:00:00.000000,361,2,Kit Bowman,25,Young Adult
10310,Sunday,Shannon,1980-05-25 00:00:00.000000,210,3,Sunday Shannon,45,Adult
10637,Oswaldo,Pruitt,1988-01-21 00:00:00.000000,871,1,Oswaldo Pruitt,37,Adult
10521,Sandy,Mayer,1994-08-17 00:00:00.000000,1032,2,Sandy Mayer,31,Young Adult
10035,Dierdre,Bird,1962-04-10 00:00:00.000000,965,3,Dierdre Bird,63,Senior
10711,Shona,Snow,1965-12-08 00:00:00.000000,307,1,Shona Snow,60,Adult
10016,Jarvis,Ratliff,1991-01-10 00:00:00.000000,412,1,Jarvis Ratliff,35,Young Adult
10873,Mika,Young,1976-10-16 00:00:00.000000,838,2,Mika Young,49,Adult
10157,Soo,Frazier,1966-07-23 00:00:00.000000,1099,2,Soo Frazier,59,Adult
10146,Armando,Guzman,1982-08-13 00:00:00.000000,830,1,Armando Guzman,43,Adult
10501,Galina,Mathis,1988-11-04 00:00:00.000000,1061,1,Galina Mathis,37,Adult
10750,Willis,Haney,,169,1,Willis Haney,45,Adult
10289,Brice,Lowe,1989-02-06 00:00:00.000000,951,3,Brice Lowe,36,Adult
10115,Dione,Avila,1981-08-11 00:00:00.000000,233,1,Dione Avila,44,Adult
10919,Tiffiny,Dunn,1998-08-02 00:00:00.000000,833,2,Tiffiny Dunn,27,Young Adult
10528,Joannie,Knight,1996-07-13 00:00:00.000000,475,1,Joannie Knight,29,Young Adult
10930,Sal,Ingram,1970-03-31 00:00:00.000000,698,3,Sal Ingram,55,Adult
10147,Vincenzo,Snyder,1996-04-21 00:00:00.000000,717,2,Vincenzo Snyder,29,Young Adult
10591,Alonzo,Miller,1975-08-11 00:00:00.000000,788,2,Alonzo Miller,50,Adult
10212,Elwood,Rogers,1984-02-29 00:00:00.000000,589,1,Elwood Rogers,41,Adult
10967,Unknow,Benton,1999-02-27 00:00:00.000000,820,2,Unknow Benton,26,Young Adult
10762,Rocco,Moses,1981-06-09 00:00:00.000000,719,3,Rocco Moses,44,Adult
11017,Mitchel,Cook,1978-09-13 00:00:00.000000,1088,3,Mitchel Cook,47,Adult
10258,Francis,Mitchell,2000-01-29 00:00:00.000000,958,1,Francis Mitchell,25,Young Adult
10438,Calandra,Branch,2000-06-12 00:00:00.000000,867,3,Calandra Branch,25,Young Adult
10185,Neely,Barron,1988-08-09 00:00:00.000000,853,3,Neely Barron,37,Adult
10291,Kareem,Peterson,1989-04-18 00:00:00.000000,713,3,Kareem Peterson,36,Adult
10352,Cher,Cooke,1977-09-10 00:00:00.000000,38,2,Cher Cooke,48,Adult
10386,Brendan,Reid,2000-03-22 00:00:00.000000,1005,1,Brendan Reid,25,Young Adult
10324,Burma,Roy,1966-07-27 00:00:00.000000,1172,2,Burma Roy,59,Adult
10872,Lucilla,Browning,1989-04-27 00:00:00.000000,684,1,Lucilla Browning,36,Adult
10489,Joan,Aguirre,1961-04-11 00:00:00.000000,200,1,Joan Aguirre,64,Senior
10374,Leo,Burke,2026-07-06 15:01:42.854835,775,1,Leo Burke,45,Adult
10441,Brendan,Bridges,1990-08-17 00:00:00.000000,227,3,Brendan Bridges,35,Young Adult
11090,Codi,Nunez,1982-02-24 00:00:00.000000,867,2,Codi Nunez,43,Adult
10757,Danae,Shannon,1964-11-21 00:00:00.000000,208,1,Danae Shannon,61,Senior
10586,Troy,Hatfield,1976-11-02 00:00:00.000000,1011,2,Troy Hatfield,49,Adult
11080,Sang,Bailey,1986-10-26 00:00:00.000000,216,3,Sang Bailey,39,Adult
10132,Jerrell,Buckley,1986-03-19 00:00:00.000000,790,1,Jerrell Buckley,39,Adult
10804,Arden,Hebert,1987-06-16 00:00:00.000000,477,2,Arden Hebert,38,Adult
10845,Rosy,Price,1962-04-04 00:00:00.000000,435,2,Rosy Price,63,Senior
10835,Marketta,Bush,1995-10-01 00:00:00.000000,1087,1,Marketta Bush,30,Young Adult
10645,Lavonia,Blankenship,1992-10-29 00:00:00.000000,816,1,Lavonia Blankenship,33,Young Adult
10403,Shakita,House,1986-07-14 00:00:00.000000,1113,1,Shakita House,39,Adult
10629,Hector,Austin,1984-03-07 00:00:00.000000,346,2,Hector Austin,41,Adult
10618,Sonny,Sellers,1976-02-21 00:00:00.000000,746,2,Sonny Sellers,49,Adult
10751,Kory,Collins,1961-09-05 00:00:00.000000,6,3,Kory Collins,64,Senior
10378,Maryetta,York,1977-03-13 00:00:00.000000,542,1,Maryetta York,48,Adult
10996,Fausto,Aguirre,1984-03-27 00:00:00.000000,453,1,Fausto Aguirre,41,Adult
10366,Burma,Wells,1993-11-22 00:00:00.000000,93,3,Burma Wells,32,Young Adult
10646,Hedy,Knapp,1990-05-28 00:00:00.000000,997,3,Hedy Knapp,35,Young Adult
10807,Theresia,Valenzuela,1984-12-10 00:00:00.000000,263,1,Theresia Valenzuela,41,Adult
10883,Tijuana,Lynn,1984-09-03 00:00:00.000000,982,3,Tijuana Lynn,41,Adult
10050,Matthew,Love,1985-07-12 00:00:00.000000,638,2,Matthew Love,40,Adult
10051,Georgiann,Robinson,1962-02-05 00:00:00.000000,974,2,Georgiann Robinson,63,Senior
10766,Anisha,Delacruz,1969-10-09 00:00:00.000000,91,3,Anisha Delacruz,56,Adult
10614,Daron,Huffman,1970-03-25 00:00:00.000000,1185,2,Daron Huffman,55,Adult
10370,Austin,Pate,1966-11-01 00:00:00.000000,1087,3,Austin Pate,59,Adult
10312,Amira,Keith,1962-03-25 00:00:00.000000,754,2,Amira Keith,63,Senior
10635,Carter,Vasquez,1988-03-21 00:00:00.000000,324,1,Carter Vasquez,37,Adult
10008,Gregg,Stephens,1996-05-17 00:00:00.000000,597,1,Gregg Stephens,29,Young Adult
10271,Elvis,Conrad,1987-05-25 00:00:00.000000,233,3,Elvis Conrad,38,Adult
10839,Herta,Roberson,1974-12-25 00:00:00.000000,714,3,Herta Roberson,51,Adult
10774,Lenna,Workman,1987-12-29 00:00:00.000000,550,1,Lenna Workman,38,Adult
10207,Shirley,Palmer,1988-02-03 00:00:00.000000,474,2,Shirley Palmer,37,Adult
10497,Dexter,Wilkins,1982-01-30 00:00:00.000000,1016,2,Dexter Wilkins,43,Adult
10461,Norah,Duncan,1991-09-10 00:00:00.000000,640,3,Norah Duncan,34,Young Adult
10471,Merrilee,Contreras,1984-11-28 00:00:00.000000,212,1,Merrilee Contreras,41,Adult
10665,Jewell,Ballard,1987-04-26 00:00:00.000000,767,1,Jewell Ballard,38,Adult
10733,Keith,Ferguson,1967-07-11 00:00:00.000000,310,3,Keith Ferguson,58,Adult
10913,Barrett,Brown,1965-08-24 00:00:00.000000,902,2,Barrett Brown,60,Adult
10300,Ivory,Patterson,1970-07-04 00:00:00.000000,927,2,Ivory Patterson,55,Adult
10354,Brian,Holcomb,1992-02-21 00:00:00.000000,529,3,Brian Holcomb,33,Young Adult
11010,Elliott,Moran,1969-03-20 00:00:00.000000,616,1,Elliott Moran,56,Adult
10649,Lakeesha,Patton,1990-06-25 00:00:00.000000,1151,2,Lakeesha Patton,35,Young Adult
10274,Tonette,Montgomery,1988-05-31 00:00:00.000000,581,2,Tonette Montgomery,37,Adult
10397,Micah,Estrada,1961-02-22 00:00:00.000000,63,2,Micah Estrada,64,Senior
10747,Aldo,Mann,1975-05-23 00:00:00.000000,608,3,Aldo Mann,50,Adult
10103,Elza,Whitehead,1965-03-18 00:00:00.000000,229,3,Elza Whitehead,60,Adult
10078,Lisbeth,Townsend,1977-12-28 00:00:00.000000,304,1,Lisbeth Townsend,48,Adult
10356,Laveta,Livingston,1977-04-26 00:00:00.000000,424,2,Laveta Livingston,48,Adult
10820,Bennett,Moody,1982-09-25 00:00:00.000000,545,3,Bennett Moody,43,Adult
10569,Madalyn,Perkins,2025-10-29 15:01:42.854835,64,1,Madalyn Perkins,0,Minor
10940,Minna,Mccall,1964-05-13 00:00:00.000000,1208,2,Minna Mccall,61,Senior
11022,Gaston,Reed,1993-10-26 00:00:00.000000,982,3,Gaston Reed,32,Young Adult
10201,Kizzie,Dyer,1978-06-11 00:00:00.000000,511,2,Kizzie Dyer,47,Adult
10110,Teodora,Ellis,1976-06-25 00:00:00.000000,1130,2,Teodora Ellis,49,Adult
10746,Giovanni,Jarvis,1995-03-22 00:00:00.000000,48,3,Giovanni Jarvis,30,Young Adult
10562,Renetta,Deleon,,313,3,Renetta Deleon,45,Adult
10582,Milton,Powell,1964-12-19 00:00:00.000000,934,1,Milton Powell,61,Senior
10600,Genevive,Knapp,1990-05-04 00:00:00.000000,1106,1,Genevive Knapp,35,Young Adult
10062,Antonina,Barber,1993-04-01 00:00:00.000000,996,2,Antonina Barber,32,Young Adult
10174,Mathew,Chandler,1985-07-23 00:00:00.000000,32,3,Mathew Chandler,40,Adult
10047,Lucius,Marks,1974-10-13 00:00:00.000000,601,1,Lucius Marks,51,Adult
10065,Shea,Park,1969-01-17 00:00:00.000000,153,3,Shea Park,57,Adult
10833,Ignacio,Curtis,1985-11-04 00:00:00.000000,202,3,Ignacio Curtis,40,Adult
10089,Barrett,Fischer,1987-11-29 00:00:00.000000,31,3,Barrett Fischer,38,Adult
10638,Tommy,Holland,1963-05-02 00:00:00.000000,902,2,Tommy Holland,62,Senior
10585,Lashaunda,2aller,1976-03-27 00:00:00.000000,573,2,Lashaunda 2aller,49,Adult
11050,Sharee,Golden,1991-11-02 00:00:00.000000,108,1,Sharee Golden,34,Young Adult
10029,Maile,Harper,1966-08-01 00:00:00.000000,989,2,Maile Harper,59,Adult
10255,Raleigh,Randolph,1966-11-06 00:00:00.000000,839,1,Raleigh Randolph,59,Adult
10336,Rana,Lee,1967-01-12 00:00:00.000000,240,2,Rana Lee,59,Adult
10802,Necole,Rich,1984-04-11 00:00:00.000000,708,3,Necole Rich,41,Adult
10339,Andrea,Park,1994-04-20 00:00:00.000000,934,2,Andrea Park,31,Young Adult
10729,CarCy,Nichols,,878,3,CarCy Nichols,45,Adult
10602,Kristofer,Anderson,1979-11-12 00:00:00.000000,1138,2,Kristofer Anderson,46,Adult
10098,Bobbie,Underwood,1970-11-01 00:00:00.000000,976,1,Bobbie Underwood,55,Adult
10476,Ruben,Graves,1961-03-22 00:00:00.000000,471,2,Ruben Graves,64,Senior
10273,Reuben,Donovan,1978-11-20 00:00:00.000000,1178,2,Reuben Donovan,47,Adult
10726,Ernest,Gibbs,1990-06-04 00:00:00.000000,657,3,Ernest Gibbs,35,Young Adult
11088,Anjanette,Harper,1973-09-22 00:00:00.000000,931,3,Anjanette Harper,52,Adult
10530,Louanne,Crosby,1969-09-27 00:00:00.000000,425,2,Louanne Crosby,56,Adult
10698,Darron,Montgomery,1961-03-27 00:00:00.000000,869,2,Darron Montgomery,64,Senior
10644,Kasi,Frazier,1999-10-27 00:00:00.000000,575,3,Kasi Frazier,26,Young Adult
10975,Les,Juarez,1992-07-18 00:00:00.000000,1056,2,Les Juarez,33,Young Adult
10330,Joya,Dotson,1995-10-01 00:00:00.000000,1033,2,Joya Dotson,30,Young Adult
10831,Tyler,Bean,1981-04-23 00:00:00.000000,110,2,Tyler Bean,44,Adult
11085,Rayford,May,1985-07-14 00:00:00.000000,1035,1,Rayford May,40,Adult
10322,Alaine,Knox,1998-09-01 00:00:00.000000,530,1,Alaine Knox,27,Young Adult
11038,Jacquelynn,Cobb,1984-09-04 00:00:00.000000,862,2,Jacquelynn Cobb,41,Adult
10034,Kimbery,Sherman,1980-02-24 00:00:00.000000,1056,2,Kimbery Sherman,45,Adult
10442,Quinn,Herman,1984-05-07 00:00:00.000000,497,1,Quinn Herman,41,Adult
10215,Eugenio,Peters,2026-01-07 15:01:42.854835,582,3,Eugenio Peters,0,Minor
10994,Chang,Delgado,1962-10-23 00:00:00.000000,392,2,Chang Delgado,63,Senior
10224,Kandra,Harmon,1966-07-31 00:00:00.000000,533,1,Kandra Harmon,59,Adult
10619,Solomon,Vasquez,1973-11-24 00:00:00.000000,1134,1,Solomon Vasquez,52,Adult
10518,Apolonia,Prince,1981-03-26 00:00:00.000000,476,3,Apolonia Prince,44,Adult
10620,Grisel,Wallace,1978-04-09 00:00:00.000000,288,3,Grisel Wallace,47,Adult
10087,Drew,Moran,1989-10-08 00:00:00.000000,642,2,Drew Moran,36,Adult
10944,Annika,Beard,1961-11-12 00:00:00.000000,910,3,Annika Beard,64,Senior
10945,Cleveland,Valenzuela,1985-09-21 00:00:00.000000,1050,1,Cleveland Valenzuela,40,Adult
10947,Eloy,Baldwin,1988-01-16 00:00:00.000000,178,1,Eloy Baldwin,38,Adult
11042,Emery,Lindsey,1965-05-23 00:00:00.000000,1161,3,Emery Lindsey,60,Adult
11020,Yan,Maddox,,1181,3,Yan Maddox,45,Adult
10540,Taina,Camacho,,362,2,Taina Camacho,45,Adult
10788,Sherly,Meyer,1966-08-10 00:00:00.000000,1208,2,Sherly Meyer,59,Adult
10096,Paris,Gomez,1988-07-31 00:00:00.000000,860,3,Paris Gomez,37,Adult
10916,Nery,Harding,,899,3,Nery Harding,45,Adult
10109,Isidro,Wells,1978-06-23 00:00:00.000000,411,2,Isidro Wells,47,Adult
10345,Otha,Hurley,1991-08-18 00:00:00.000000,799,2,Otha Hurley,34,Young Adult
10228,Christian,Guerra,1963-07-05 00:00:00.000000,16,2,Christian Guerra,62,Senior
11014,Fermin,Ashley,1960-01-30 00:00:00.000000,55,1,Fermin Ashley,65,Senior
10924,Johnette,Shannon,1960-05-25 00:00:00.000000,868,3,Johnette Shannon,65,Senior
10396,Jessia,Woods,1998-11-08 00:00:00.000000,774,3,Jessia Woods,27,Young Adult
10691,Tamekia,Forbes,1966-04-08 00:00:00.000000,792,3,Tamekia Forbes,59,Adult
10456,Heath,Owens,1970-11-08 00:00:00.000000,235,2,Heath Owens,55,Adult
10952,Tarah,Meadows,1979-04-15 00:00:00.000000,1164,3,Tarah Meadows,46,Adult
10808,Karine,Pacheco,1960-02-13 00:00:00.000000,188,2,Karine Pacheco,65,Senior
10191,Duncan,Pearson,1994-07-10 00:00:00.000000,310,3,Duncan Pearson,31,Young Adult
10178,Isis,Hart,,530,1,Isis Hart,45,Adult
10599,Leigh,Avery,,1121,2,Leigh Avery,45,Adult
10084,Anibal,Andrews,1961-12-02 00:00:00.000000,680,2,Anibal Andrews,64,Senior
10678,Gary,Chase,1998-01-19 00:00:00.000000,236,1,Gary Chase,27,Young Adult
10272,Vern,Haley,1974-04-03 00:00:00.000000,29,3,Vern Haley,51,Adult
10129,Jere,Bridges,1982-08-30 00:00:00.000000,210,2,Jere Bridges,43,Adult
10923,Hank,Wong,1977-03-11 00:00:00.000000,983,3,Hank Wong,48,Adult
11057,Herb,Ryan,1971-09-12 00:00:00.000000,952,3,Herb Ryan,54,Adult
10459,Trinity,Mcintyre,1987-10-20 00:00:00.000000,984,3,Trinity Mcintyre,38,Adult
10423,Grover,Hansen,1971-09-12 00:00:00.000000,991,3,Grover Hansen,54,Adult
10519,Kera,Larsen,1991-09-24 00:00:00.000000,313,1,Kera Larsen,34,Young Adult
10220,Layla,Pate,1963-08-27 00:00:00.000000,364,2,Layla Pate,62,Senior
10769,Johnie,Pate,1985-01-26 00:00:00.000000,215,3,Johnie Pate,40,Adult
10383,Zandra,Davenport,1985-05-21 00:00:00.000000,1042,1,Zandra Davenport,40,Adult
10237,Woodrow,Bowman,1977-06-21 00:00:00.000000,1150,2,Woodrow Bowman,48,Adult
10917,Desmond,Davidson,1967-10-07 00:00:00.000000,250,3,Desmond Davidson,58,Adult
10033,Tandy,Schwartz,1965-03-21 00:00:00.000000,464,1,Tandy Schwartz,60,Adult
10997,Mila,Espinoza,1961-05-05 00:00:00.000000,206,3,Mila Espinoza,64,Senior
10493,Francis,Dean,1992-09-22 00:00:00.000000,261,3,Francis Dean,33,Young Adult
10232,Lexie,Burns,1993-05-05 00:00:00.000000,999,2,Lexie Burns,32,Young Adult
11045,Sherill,Spears,1998-01-06 00:00:00.000000,962,3,Sherill Spears,28,Young Adult
10032,Domonique,Davis,1987-03-15 00:00:00.000000,887,1,Domonique Davis,38,Adult
10555,Sueann,White,,489,1,Sueann White,45,Adult
10172,Jacquelynn,Gates,1968-06-01 00:00:00.000000,382,3,Jacquelynn Gates,57,Adult
10685,Florentina,PEte,1987-04-25 00:00:00.000000,330,3,Florentina PEte,38,Adult
10028,Arica,Burris,1960-01-30 00:00:00.000000,362,3,Arica Burris,65,Senior
10577,Terrence,Richmond,1965-06-13 00:00:00.000000,943,3,Terrence Richmond,60,Adult
10918,Jacelyn,Middleton,1992-01-08 00:00:00.000000,405,1,Jacelyn Middleton,34,Young Adult
10117,Jaime,Austin,1987-09-24 00:00:00.000000,978,3,Jaime Austin,38,Adult
10187,Odelia,Wright,1976-03-24 00:00:00.000000,776,1,Odelia Wright,49,Adult
10642,Garland,Farmer,1985-06-16 00:00:00.000000,500,2,Garland Farmer,40,Adult
10597,Robin,O'connor,1973-10-16 00:00:00.000000,641,1,Robin O'connor,52,Adult
10971,Bernard,Acosta,1997-05-27 00:00:00.000000,1007,3,Bernard Acosta,28,Young Adult
10664,Julian,Vazquez,1986-12-12 00:00:00.000000,574,1,Julian Vazquez,39,Adult
10385,Unknow,Scott,1993-06-22 00:00:00.000000,485,1,Unknow Scott,32,Young Adult
10427,Lino,Mcconnell,1972-03-21 00:00:00.000000,594,3,Lino Mcconnell,53,Adult
10458,Belkis,Trevino,1994-05-13 00:00:00.000000,832,2,Belkis Trevino,31,Young Adult
10251,Wilmer,Rios,1970-04-11 00:00:00.000000,772,3,Wilmer Rios,55,Adult
10064,Clelia,Blackwell,1971-12-24 00:00:00.000000,47,2,Clelia Blackwell,54,Adult
10009,Clark,unknow,1999-09-07 00:00:00.000000,728,2,Clark unknow,26,Young Adult
10836,Avery,Gould,1965-03-10 00:00:00.000000,139,2,Avery Gould,60,Adult
10490,Jackie,Norman,1972-01-04 00:00:00.000000,718,2,Jackie Norman,54,Adult
10313,Vito,Baxter,1971-10-06 00:00:00.000000,770,3,Vito Baxter,54,Adult
10990,Sang,Carr,1982-08-06 00:00:00.000000,282,3,Sang Carr,43,Adult
10805,Hal,unknow,1982-04-25 00:00:00.000000,1057,2,Hal unknow,43,Adult
10985,Meda,Dunn,1967-12-24 00:00:00.000000,866,1,Meda Dunn,58,Adult
10053,Antonio,Bullock,1997-05-16 00:00:00.000000,847,3,Antonio Bullock,28,Young Adult
10279,Tiny,Garcia,1985-10-13 00:00:00.000000,1208,3,Tiny Garcia,40,Adult
10419,Hollis,Martinez,1969-04-15 00:00:00.000000,180,1,Hollis Martinez,56,Adult
10342,Jerrod,Lamb,1980-08-09 00:00:00.000000,892,1,Jerrod Lamb,45,Adult
10484,Theresia,Jefferson,1962-09-24 00:00:00.000000,496,2,Theresia Jefferson,63,Senior
10167,Gaynelle,Herman,1967-09-23 00:00:00.000000,1029,3,Gaynelle Herman,58,Adult
10593,Beckie,Simon,1988-07-29 00:00:00.000000,401,1,Beckie Simon,37,Adult
10704,Katheleen,Cooley,1960-04-22 00:00:00.000000,629,2,Katheleen Cooley,65,Senior
10259,Rossie,Blair,1998-11-05 00:00:00.000000,930,3,Rossie Blair,27,Young Adult
10443,Unknow,unknow,1972-06-09 00:00:00.000000,944,2,Unknow unknow,53,Adult
10475,Shea,Rosales,1983-08-16 00:00:00.000000,1153,3,Shea Rosales,42,Adult
10906,Lindsay,Contreras,1997-12-24 00:00:00.000000,154,3,Lindsay Contreras,28,Young Adult
11035,Bo,Le,1983-10-19 00:00:00.000000,57,2,Bo Le,42,Adult
10532,Branden,Floyd,2026-03-29 15:01:42.854835,1077,2,Branden Floyd,45,Adult
10960,Cecila,Wheeler,1966-01-12 00:00:00.000000,400,3,Cecila Wheeler,60,Adult
10784,Prince,Hamilton,1963-10-09 00:00:00.000000,703,3,Prince Hamilton,62,Senior
10565,Gertrud,Brown,1993-10-12 00:00:00.000000,828,3,Gertrud Brown,32,Young Adult
10243,Kirby,Molina,1969-03-15 00:00:00.000000,328,3,Kirby Molina,56,Adult
10863,China,Farrell,1960-09-21 00:00:00.000000,972,3,China Farrell,65,Senior
10381,Rhona,Benson,1961-11-16 00:00:00.000000,1032,2,Rhona Benson,64,Senior
10090,Drew,Hoffman,1966-10-10 00:00:00.000000,925,1,Drew Hoffman,59,Adult
10660,Wilhemina,Mckinney,1968-12-17 00:00:00.000000,671,1,Wilhemina Mckinney,57,Adult
10652,Rory,Burris,1988-06-24 00:00:00.000000,836,3,Rory Burris,37,Adult
10722,Van,Rodriquez,1967-09-16 00:00:00.000000,5,3,Van Rodriquez,58,Adult
11069,Shani,Klein,1971-02-14 00:00:00.000000,585,3,Shani Klein,54,Adult
10898,Isreal,Hull,1975-01-27 00:00:00.000000,36,1,Isreal Hull,50,Adult
10454,Mickie,Mercado,1998-12-05 00:00:00.000000,1017,3,Mickie Mercado,27,Young Adult
10404,Delmer,Fernandez,1979-12-10 00:00:00.000000,559,3,Delmer Fernandez,46,Adult
10738,Shaquita,Pruitt,1994-01-10 00:00:00.000000,884,2,Shaquita Pruitt,32,Young Adult
10499,Chante,Navarro,1989-08-27 00:00:00.000000,210,3,Chante Navarro,36,Adult
10693,Frank,Campos,1979-03-25 00:00:00.000000,96,2,Frank Campos,46,Adult
10507,Latoria,Mendez,1979-03-30 00:00:00.000000,247,1,Latoria Mendez,46,Adult
10094,Nida,Wright,1974-02-20 00:00:00.000000,1090,2,Nida Wright,51,Adult
10812,Latashia,Higgins,1987-03-27 00:00:00.000000,56,3,Latashia Higgins,38,Adult
10229,Myles,Watson,1971-05-18 00:00:00.000000,545,3,Myles Watson,54,Adult
10483,Cassey,Roach,1997-05-13 00:00:00.000000,543,3,Cassey Roach,28,Young Adult
10077,Dario,Campbell,1964-04-16 00:00:00.000000,12,2,Dario Campbell,61,Senior
10541,Zulema,Powell,1967-03-24 00:00:00.000000,207,2,Zulema Powell,58,Adult
10737,Zackary,Warner,1972-11-10 00:00:00.000000,905,1,Zackary Warner,53,Adult
10520,Adah,Grimes,1992-11-17 00:00:00.000000,408,1,Adah Grimes,33,Young Adult
11060,Damion,Mueller,1967-10-13 00:00:00.000000,998,1,Damion Mueller,58,Adult
10304,Joshua,Cline,2000-03-16 00:00:00.000000,878,1,Joshua Cline,25,Young Adult
10953,Shane,Silva,1973-12-12 00:00:00.000000,197,3,Shane Silva,52,Adult
11078,Somer,Gibson,2000-06-12 00:00:00.000000,945,2,Somer Gibson,25,Young Adult
10956,Elanor,Lloyd,1989-09-22 00:00:00.000000,22,2,Elanor Lloyd,36,Adult
10390,Bud,Reid,1993-01-21 00:00:00.000000,1197,3,Bud Reid,32,Young Adult
10154,Unknow,Waters,1973-09-07 00:00:00.000000,699,3,Unknow Waters,52,Adult
10622,Tambra,PresVon,1990-12-10 00:00:00.000000,283,2,Tambra PresVon,35,Young Adult
10347,Randell,Castaneda,1998-06-07 00:00:00.000000,280,2,Randell Castaneda,27,Young Adult
10775,Evita,Rutledge,1983-08-26 00:00:00.000000,1169,2,Evita Rutledge,42,Adult
10030,Sulema,Ross,1995-10-09 00:00:00.000000,719,3,Sulema Ross,30,Young Adult
10122,Felipe,Munoz,1988-11-27 00:00:00.000000,975,3,Felipe Munoz,37,Adult
10211,Cordell,Cooley,2000-02-12 00:00:00.000000,1136,3,Cordell Cooley,25,Young Adult
10036,Garland,Berry,1985-06-19 00:00:00.000000,154,3,Garland Berry,40,Adult
10743,Seymour,Malone,1990-12-05 00:00:00.000000,38,1,Seymour Malone,35,Young Adult
10561,Magen,Hansen,1962-09-18 00:00:00.000000,251,3,Magen Hansen,63,Senior
10584,Kimiko,Griffith,1961-06-22 00:00:00.000000,91,3,Kimiko Griffith,64,Senior
10281,Marylyn,Nichols,1963-09-05 00:00:00.000000,269,2,Marylyn Nichols,62,Senior
11095,Angelena,Collier,1986-02-06 00:00:00.000000,269,1,Angelena Collier,39,Adult
10666,Geraldo,Dale,1998-06-15 00:00:00.000000,880,3,Geraldo Dale,27,Young Adult
10594,Joaquin,Riddle,1972-11-05 00:00:00.000000,604,3,Joaquin Riddle,53,Adult
10925,Minh,Horne,1966-10-31 00:00:00.000000,1110,2,Minh Horne,59,Adult
10858,Sherwood,Finch,1999-12-25 00:00:00.000000,116,1,Sherwood Finch,26,Young Adult
10455,Verlie,Garrett,1965-12-28 00:00:00.000000,276,2,Verlie Garrett,60,Adult
10859,Apolonia,Valencia,1970-08-04 00:00:00.000000,395,1,Apolonia Valencia,55,Adult
10042,Lynn,Reynolds,1962-04-24 00:00:00.000000,281,2,Lynn Reynolds,63,Senior
10301,Alexander,Buchanan,1967-03-16 00:00:00.000000,803,2,Alexander Buchanan,58,Adult
10800,Rosendo,Roman,1980-10-11 00:00:00.000000,1067,1,Rosendo Roman,45,Adult
10847,Denyse,Snider,1989-10-22 00:00:00.000000,461,2,Denyse Snider,36,Adult
10688,Man,Jenkins,1981-01-27 00:00:00.000000,1129,1,Man Jenkins,44,Adult
10504,Victor,Barry,1960-03-14 00:00:00.000000,928,1,Victor Barry,65,Senior
10292,Cyrus,Garcia,1978-04-22 00:00:00.000000,750,1,Cyrus Garcia,47,Adult
10081,Sherman,Buck,1998-11-01 00:00:00.000000,292,3,Sherman Buck,27,Young Adult
10610,Olen,Compton,1987-12-27 00:00:00.000000,289,3,Olen Compton,38,Adult
10846,Long,Parsons,1969-09-01 00:00:00.000000,303,3,Long Parsons,56,Adult
10999,Von,Villarreal,1963-09-23 00:00:00.000000,304,1,Von Villarreal,62,Senior
10358,Jacquelyne,Bowman,1977-10-15 00:00:00.000000,974,1,Jacquelyne Bowman,48,Adult
10891,Bryanna,Hendrix,1987-04-26 00:00:00.000000,1077,3,Bryanna Hendrix,38,Adult
10295,Santo,Pugh,2000-11-14 00:00:00.000000,250,3,Santo Pugh,25,Young Adult
10712,Boyd,Reyes,1987-03-07 00:00:00.000000,889,2,Boyd Reyes,38,Adult
10027,Dario,Fletcher,1983-01-05 00:00:00.000000,1117,1,Dario Fletcher,43,Adult
10659,Theressa,Bailey,,812,3,Theressa Bailey,45,Adult
10392,Christena,CaMrillo,1967-10-10 00:00:00.000000,1025,2,Christena CaMrillo,58,Adult
10706,Shawnda,Summers,1986-04-26 00:00:00.000000,231,3,Shawnda Summers,39,Adult
10799,Colton,Mack,1990-04-07 00:00:00.000000,1161,3,Colton Mack,35,Young Adult
10564,Amal,Duran,1968-07-22 00:00:00.000000,1052,3,Amal Duran,57,Adult
10128,Lexie,Mckinney,2025-12-05 15:01:42.854835,946,1,Lexie Mckinney,0,Minor
10488,Dagny,Chapman,1980-08-26 00:00:00.000000,935,2,Dagny Chapman,45,Adult
10742,Victor,Eaton,1976-04-14 00:00:00.000000,392,2,Victor Eaton,49,Adult
10346,Cruz,May,1989-10-31 00:00:00.000000,891,2,Cruz May,36,Adult
10444,Suk,Hewitt,1982-10-10 00:00:00.000000,540,1,Suk Hewitt,43,Adult
10860,Jess,Griffin,1973-08-11 00:00:00.000000,360,2,Jess Griffin,52,Adult
10447,Marketta,Jacobs,1966-10-15 00:00:00.000000,128,1,Marketta Jacobs,59,Adult
10134,Shemika,Pena,1982-08-31 00:00:00.000000,291,3,Shemika Pena,43,Adult
11024,Apryl,Short,1965-10-22 00:00:00.000000,47,3,Apryl Short,60,Adult
10701,Eufemia,Martinez,1978-06-26 00:00:00.000000,740,3,Eufemia Martinez,47,Adult
10005,Orlando,Valencia,1962-01-06 00:00:00.000000,641,1,Orlando Valencia,64,Senior
10529,Drew,Whitley,1973-01-06 00:00:00.000000,490,1,Drew Whitley,53,Adult
